paper_id,title,score
117722,HoliGS: Holistic Gaussian Splatting for Embodied View Synthesis,5.0
117942,SSR: Enhancing Depth Perception in Vision-Language Models via Rationale-Guided Spatial Reasoning,5.0
117181,VLMs have Tunnel Vision: Evaluating Nonlocal Visual Reasoning in Leading VLMs,2.3
119138,Diff4Seg: Unveiling Open-Vocabulary Semantic Segmentation in Text-to-Image Diffusion Transformers,2.3
116068,Enhancing 3D Reconstruction for Dynamic Scenes,3.1
117564,Pairwise Optimal Transports for Training All-to-All Flow-Based Condition Transfer Model,5.0
116019,CausalVTG: Towards Robust Video Temporal Grounding via Causal Inference,5.0
118983,State Size Independent Statistical Error Bound for Discrete Diffusion Models,2.8
116071,"A Scalable, Causal, and Energy Efficient Framework for Neural Decoding with Spiking Neural Networks",4.8
116223,SAP: Exact Sorting in Splatting via Screen-Aligned Primitives,5.0
117969,PAC-Bayes Bounds for Multivariate Linear Regression and Linear Autoencoders,3.5
117295,Ada-R1: From Long-CoT to Hybrid-CoT via Bi-Level Adaptive Reasoning Optimization,4.7
121714,Towards A Generalist Code Embedding Model Based On Massive Data Synthesis,5.0
116308,Strategic Cost Selection in Participatory Budgeting,1.8
116747,KLASS: KL-Adaptive Stability Sampling for Fast Inference in Masked Diffusion Models,3.4
120318,Refinement Methods for Distributed Distribution Estimation under $\ell^p$-Losses,2.3
121493,Towards Evaluating Proactive Risk Awareness of Multimodal Language Models,3.1
119183,"Statistical Analysis of the Sinkhorn Iterations for Two-Sample Schr\""{o}dinger Bridge Estimation",3.2
117719,Personalized Bayesian Federated Learning with Wasserstein Barycenter Aggregation,3.9
115348,Tight Generalization Bounds for Large-Margin Halfspaces,1.0
119696,HIDISC: A Hyperbolic Framework for Domain Generalization with Generalized Category Discovery,5.0
117545,A Theoretical Perspective: Self-Verification Prevents Model Collapse in Recursive Training,3.1
121760,VolleyBots: A Testbed for Multi-Drone Volleyball Game Combining Motion Control and Strategic Play,3.2
116274,Gated Integration of Low-Rank Adaptation for  Continual Learning of Language Models,5.0
121407,ClinicalLab: Aligning Agents for Multi-Departmental Clinical Diagnostics in the Real World,4.7
119273,MiniMax-Remover: Taming Bad Noise Helps Video Object Removal,5.0
119330,Soft Thinking: Unlocking the Reasoning Potential of LLMs in Continuous Concept Space,3.6
117201,KeeA*: Epistemic Exploratory A* Search via Knowledge Calibration,5.0
118484,CLiFT: Compressive Light-Field Tokens for Compute Efficient and Adaptive Neural Rendering,4.3
117378,GOATex: Geometry & Occlusion-Aware Texturing,3.9
116270,"Flatness is Necessary, Neural Collapse is Not: Rethinking Generalization via Grokking",3.1
121524,ExAct: A Video-Language Benchmark for Expert Action Analysis,4.7
119306,AMBER: Adaptive Mesh Generation by Iterative Mesh Resolution Prediction,3.1
117047,Adversarial Training for Generalized and Invariant Single-Neuron In-Vivo Activity Representation,4.8
115864,Delving into Adversarial Domain Transfer for Explainable Autonomous Driving via Chain-of-Causal Visual Language Model,5.0
116417,KARMA: Leveraging Multi-Agent LLMs for Automated Knowledge Graph Enrichment,3.1
119983,Tree-Sliced Entropy Partial Transport,5.0
117533,MIX: A Multi-view Time-Frequency Interactive Explanation Framework for Time Series Classification,5.0
118362,MI-TRQR: Mutual Information-Based Temporal Redundancy Quantification and Reduction for Energy-Efficient Spiking Neural Networks,3.9
118477,Causal Discovery and Inference through Next-Token Prediction,1.9
120297,GASP: Efficient Black-Box Generation of Adversarial Suffixes for Jailbreaking LLMs,3.9
117910,State Space Prompting via Gathering and Spreading Spatio-Temporal Information for Video Understanding,5.0
116742,Model Selection for Off-policy Evaluation: New Algorithms and Experimental Protocol,2.3
116374,A Regularized Newton Method for Nonconvex Optimization with Global and Local Complexity Guarantees,2.3
119637,Cached Token Similarity Is a Strong Prior for Fine-grained Visual Question Answering,4.4
116042,T-SHIRT: Token-Selective Hierarchical Data Selection for Instruction Tuning,5.0
119420,Few-Shot Knowledge Distillation of LLMs With Counterfactual Explanations,4.0
118649,Towards Doctor-Like Reasoning: Medical RAG Fusing Knowledge with Patient Analogy through Textual Gradients,3.9
115315,Straight-Line Diffusion Model for Efficient 3D Molecular Generation,5.0
120012,FlowNet: Modeling Dynamic Spatio-Temporal Systems via Flow Propagation,4.7
116038,Understanding and Enhancing Mask-Based Pretraining for Universal Biological Representations,5.0
116244,R$^2$TL: Reasoning-Enhanced RTL Generation,5.0
119368,Fractional Langevin Dynamics for Combinatorial Optimization via Polynomial-Time Escape,3.9
117341,Causal Discovery over Clusters of Variables in Markovian Systems,2.7
117599,Multi-agent KTO: Reinforcing Strategic Interactions of Large Language Model in Language Game,3.1
115757,DAAC: Discrepancy-Aware Adaptive Contrastive Learning for Medical Time series,5.0
121935,SMRS: advocating a unified reporting standard for surrogate models in the artificial intelligence era.,2.7
118657,Quality-Driven Curation of Remote Sensing Vision-Language Data via Learned Scoring Models,5.0
117484,SPINT: Spatial Permutation-Invariant Neural Transformer for Consistent Intracortical Motor Decoding,5.0
121724,ALE-Bench: A Benchmark for Long-Horizon Objective-Driven Algorithm Engineering,5.0
119790,F-Adapter: Frequency-Adaptive Parameter-Efficient Fine-Tuning in Scientific Machine Learning,5.0
117434,Multi-Objective Reinforcement Learning with Max-Min Criterion: A Game-Theoretic Approach,3.4
115752,Improving Target Sound Extraction via Disentangled Codec Representations with Privileged Knowledge Distillation,5.0
115033,Noisy Multi-Label Learning through Co-Occurrence-Aware Diffusion,3.9
116768,"Trust, But Verify: A Self-Verification Approach to Reinforcement Learning with Verifiable Rewards",4.7
120233,The First Few Tokens Are All You Need: An Efficient and Effective Unsupervised Prefix Fine-Tuning Method for Reasoning Models,3.1
115224,Fairshare Data Pricing via Data Valuation for Large Language Models,3.9
117064,ESCA: Contextualizing Embodied Agents via Scene-Graph Generation,5.0
121585,BO4Mob: Bayesian Optimization Benchmarks for High-Dimensional Urban Mobility Problem,5.0
118750,Slow Transition to Low-Dimensional Chaos in Heavy-Tailed Recurrent Neural Networks,2.3
119486,Forging Time Series with Language: A Large Language Model Approach to Synthetic Data Generation,3.5
116536,Temporal Logic-Based Multi-Vehicle Backdoor Attacks against Offline RL Agents in End-to-end Autonomous Driving,3.5
116491,Wider or Deeper?  Scaling LLM Inference-Time Compute with Adaptive Branching Tree Search,4.3
116993,LoRO: Real-Time on-Device Secure Inference for LLMs via TEE-Based Low Rank Obfuscation,4.4
121378,RSCC: A Large-Scale Remote Sensing Change Caption Dataset for Disaster Events,5.0
121486,COGNAC: Cooperative Graph-based Networked Agent Challenges for Multi-Agent Reinforcement Learning,3.1
115173,Revisiting Semi-Supervised Learning in the Era of Foundation Models,1.5
117306,LookWhere? Efficient Visual Recognition by Learning Where to Look and What to See from Self-Supervision,1.5
121591,GS2E: Gaussian Splatting is an Effective Data Generator for Event Stream Generation,4.7
115545,LongMagpie: A Self-synthesis Method for Generating Large-scale Long-context Instructions,3.5
119879,StableGuard: Towards Unified Copyright Protection and Tamper Localization in Latent Diffusion Models,5.0
115149,The Future Unmarked: Watermark Removal in AI-Generated Images via Next-Frame Prediction,3.9
115829,WebDancer: Towards Autonomous Information Seeking Agency,3.1
116955,Theoretical Guarantees for the Retention of Strict Nash Equilibria by Coevolutionary Algorithms,1.5
115378,The Dual Nature of Plasticity Loss in Deep Continual Learning: Dissection and Mitigation,3.9
119721,UGCFormer: A Simple yet Universal Graph Cross-attention Network,4.7
116994,Sparse Polyak: an adaptive step size rule for high-dimensional M-estimation,2.3
118741,KVzip: Query-Agnostic KV Cache Compression with Context Reconstruction,3.5
118678,Beyond Average Value Function in Precision Medicine: Maximum Probability-Driven Reinforcement Learning for  Survival Analysis,3.1
119433,Unveiling the Learning Mind of Language Models: A Cognitive Framework and Empirical Study,3.9
120130,UMoE: Unifying Attention and FFN with Shared Experts,3.4
115665,Point4Bit: Post Training 4-bit Quantization for Point Cloud 3D Detection,3.1
118245,Hierarchical Information Aggregation for Incomplete Multimodal Alzheimer's Disease Diagnosis,5.0
119623,A Clean Slate for Offline Reinforcement Learning,3.9
116136,Sequence Modeling Is Not Evolutionary Reasoning,5.0
115950,Empowering Decision Trees via Shape Function Branching,4.7
121944,Position: Biology is the Challenge Physics-Informed ML Needs to Evolve,2.3
121826,MM-OPERA: Benchmarking Open-ended Association Reasoning for Large Vision-Language Models,3.1
119780,ItDPDM: Information-Theoretic Discrete Poisson Diffusion Model,3.1
120334,Towards Identifiability of Hierarchical Temporal Causal Representation Learning,4.3
120310,Online Time Series Forecasting with Theoretical Guarantees,5.0
121772,OS-Harm: A Benchmark for Measuring Safety of Computer Use Agents,5.0
115325,Multi-scale Temporal Prediction via Incremental Generation and Multi-agent Collaboration,5.0
116425,RepGuard: Adaptive Feature Decoupling for Robust Backdoor Defense in Large Language Models,4.7
119622,A Clean Slate for Offline Reinforcement Learning,3.9
116522,Accelerating Model-Free Optimization via Averaging of Cost Samples,2.3
118304,Safe RLHF-V: Safe Reinforcement Learning from Multi-modal Human Feedback,4.0
120353,Spik-NeRF: Spiking Neural Networks for Neural Radiance Fields,4.4
118116,Deferring Concept Bottleneck Models: Learning to Defer Interventions to Inaccurate Experts,4.7
115259,Bridging Symmetry and Robustness: On the Role of Equivariance in Enhancing Adversarial Robustness,4.3
118952,TAI3: Testing Agent Integrity in Interpreting User Intent,5.0
121923,More effort is needed to protect pedestrian privacy in the era of AI,2.3
117501,Learning 3D Persistent Embodied World Models,2.3
119524,Memo: Training Memory-Efficient Embodied Agents with Reinforcement Learning,3.9
119892,"GPLQ: A General, Practical, and Lightning QAT Method for Vision Transformers",5.0
116697,DISCOVER: Automated Curricula for Sparse-Reward Reinforcement Learning,3.6
115770,On the Edge of Memorization in Diffusion Models,3.5
118106,Beyond Scores: Proximal Diffusion Models,1.5
115976,Towards Physics-informed Visual-Spatial Intelligence with Human Priors: An Autonomous Driving Study,5.0
117943,"Mix Data or Merge Models? Balancing the Helpfulness, Honesty, and Harmlessness of Large Language Model via Model Merging",3.1
116658,Controlling the Flow: Stability and Convergence for Stochastic Gradient Descent with Decaying Regularization,1.5
119950,Dynamic Regret Reduces to Kernelized Static Regret,2.7
118171,Exploring LLM Limits in Fine-Grained Scientific Hypothesis Discovery via Hierarchical Search,5.0
117515,DynaGuide: Steering Diffusion Polices with Active Dynamic Guidance,2.3
117210,Plan Your Travel and Travel with Your Plan: Wide-Horizon Planning and Evaluation via LLM,4.7
117186,Learning Theory for Kernel Bilevel Optimization,2.7
115602,Learning 3D Anisotropic Noise Distributions Improves Molecular Force Fields,5.0
116594,ImageNet-trained CNNs are not biased towards texture: Revisiting feature reliance through controlled suppression,3.9
121680,ConViS-Bench: Estimating Video Similarity  Through Semantic Concepts,5.0
115085,Learning to Flow from Generative Pretext Tasks for Neural Architecture Encoding,5.0
115972,JADE: Joint Alignment and Deep Embedding for Multi-Slice Spatial Transcriptomics,4.4
117287,Co-Reinforcement Learning for Unified Multimodal Understanding and Generation,5.0
118389,Lifelong Test-Time Adaptation via Learning in Tracked Low-Dimensional Subspace,3.1
118128,Learning to Steer: Input-dependent Steering for Multimodal LLMs,3.1
119356,Multi-Objective Hyperparameter Selection via Hypothesis Testing on Reliability Graphs,3.9
116118,Adaptive Prediction-Powered AutoEval with Reliability and Efficiency Guarantees,3.9
117700,Non-Adaptive Adversarial Face Generation,3.5
118187,Boundary-Value PDEs Meet Higher-Order Differential Topology-aware GNNs,4.7
117585,Puppeteer: Rig and Animate Your 3D Models,5.0
120132,See through the Dark: Learning Illumination-affined Representations for Nighttime Occupancy Prediction,5.0
116486,"Scalable, Explainable and Provably Robust Anomaly Detection with One-Step Flow Matching",5.0
120096,Prediction with expert advice under additive noise,1.9
116731,Efficient Multi-modal Large Language Models via Progressive Consistency Distillation,3.9
119864,Turning Sand to Gold: Recycling Data to Bridge On-Policy and Off-Policy Learning via Causal Bound,4.7
115253,Path-Enhanced Contrastive Learning for Recommendation,4.4
118624,Flattening Hierarchies with Policy Bootstrapping,4.7
120144,Transformer Key-Value Memories Are Nearly as Interpretable as Sparse Autoencoders,2.7
118746,Frame Context Packing and Drift Prevention in Next-Frame-Prediction Video Diffusion Models,1.9
116568,Single GPU Task Adaptation of Pathology Foundation Models for Whole Slide Image Analysis,3.9
121448,RESPIN-S1.0 Corpus: A read speech corpus of 10000+ hours in dialects of nine Indian Languages,5.0
